Pobreza binaria,POBREZA,,Ingresos,Nivel de Estudio alcanzado,Grupo de Edad,,4162
1,3,,"5,300.00",4,9,,
1,3,,"5,300.00",4,8,,
0,2,,"5,300.00",5,8,,
1,3,,"5,300.00",5,8,,
1,3,,"5,300.00",5,6,,
1,3,,"5,300.00",5,6,,
0,2,,"5,300.00",3,5,,
1,3,,"5,265.00",4,15,,
1,3,,"5,260.00",5,12,,
1,3,,"5,250.00",5,6,,
1,3,,"5,250.00",5,5,,
1,3,,"5,200.00",5,13,,
1,3,,"5,200.00",5,11,,
1,3,,"5,200.00",5,10,,
1,3,,"5,200.00",4,10,,
1,3,,"5,200.00",4,8,,
1,3,,"5,200.00",4,7,,
1,3,,"5,200.00",5,6,,
1,3,,"5,200.00",4,6,,
1,3,,"5,200.00",4,6,,
1,3,,"5,150.00",4,10,,
1,3,,"5,130.00",4,5,,
1,3,,"5,100.00",5,11,,
1,3,,"5,100.00",4,8,,
0,2,,"5,080.00",2,8,,
1,3,,"5,000.00",4,15,,
1,3,,"5,000.00",5,15,,
1,3,,"5,000.00",3,15,,
1,3,,"5,000.00",2,14,,
1,3,,"5,000.00",4,14,,
1,3,,"5,000.00",3,14,,
1,3,,"5,000.00",5,14,,
1,3,,"5,000.00",4,14,,
1,3,,"5,000.00",5,14,,
1,3,,"5,000.00",4,14,,
0,2,,"5,000.00",3,13,,
1,3,,"5,000.00",5,13,,
1,3,,"5,000.00",5,13,,
1,3,,"5,000.00",5,13,,
1,3,,"5,000.00",5,13,,
1,3,,"5,000.00",4,13,,
0,2,,"5,000.00",4,13,,
0,2,,"5,000.00",5,12,,
1,3,,"5,000.00",4,12,,
1,3,,"5,000.00",6,12,,
1,3,,"5,000.00",5,12,,
1,3,,"5,000.00",5,12,,
0,2,,"5,000.00",2,12,,
1,3,,"5,000.00",4,12,,
1,3,,"5,000.00",5,12,,
1,3,,"5,000.00",5,12,,
1,3,,"5,000.00",2,12,,
0,2,,"5,000.00",5,12,,
1,3,,"5,000.00",2,12,,
0,2,,"5,000.00",2,12,,
0,2,,"5,000.00",5,12,,
1,3,,"5,000.00",5,12,,
1,3,,"5,000.00",4,12,,
1,3,,"5,000.00",2,12,,
1,3,,"5,000.00",5,12,,
1,3,,"5,000.00",4,12,,
1,3,,"5,000.00",2,12,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",2,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",5,11,,
1,3,,"5,000.00",3,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",5,11,,
1,3,,"5,000.00",2,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",2,11,,
1,3,,"5,000.00",4,11,,
1,3,,"5,000.00",2,11,,
0,2,,"5,000.00",2,11,,
1,3,,"5,000.00",3,11,,
1,3,,"5,000.00",3,11,,
1,3,,"5,000.00",5,11,,
1,3,,"5,000.00",3,11,,
0,1,,"5,000.00",2,11,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",2,10,,
1,3,,"5,000.00",5,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",4,10,,
0,2,,"5,000.00",2,10,,
1,3,,"5,000.00",2,10,,
1,3,,"5,000.00",6,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",4,10,,
0,2,,"5,000.00",4,10,,
1,3,,"5,000.00",3,10,,
1,3,,"5,000.00",6,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",3,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",4,10,,
1,3,,"5,000.00",2,10,,
1,3,,"5,000.00",5,10,,
1,3,,"5,000.00",5,9,,
1,3,,"5,000.00",5,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",5,9,,
1,3,,"5,000.00",3,9,,
0,2,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
0,2,,"5,000.00",5,9,,
0,2,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
0,2,,"5,000.00",4,9,,
0,2,,"5,000.00",4,9,,
1,3,,"5,000.00",2,9,,
0,2,,"5,000.00",3,9,,
0,1,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",2,9,,
1,3,,"5,000.00",2,9,,
1,3,,"5,000.00",5,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",3,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",5,9,,
0,2,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",5,9,,
1,3,,"5,000.00",4,9,,
0,2,,"5,000.00",4,9,,
0,2,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",2,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",5,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",2,9,,
1,3,,"5,000.00",4,9,,
0,2,,"5,000.00",4,9,,
1,3,,"5,000.00",4,9,,
1,3,,"5,000.00",2,9,,
1,3,,"5,000.00",2,9,,
0,2,,"5,000.00",2,9,,
0,2,,"5,000.00",4,9,,
0,1,,"5,000.00",2,9,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",5,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",5,8,,
1,3,,"5,000.00",4,8,,
0,2,,"5,000.00",4,8,,
0,2,,"5,000.00",4,8,,
1,3,,"5,000.00",2,8,,
0,2,,"5,000.00",4,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",4,8,,
0,2,,"5,000.00",3,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",5,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",3,8,,
1,3,,"5,000.00",4,8,,
0,2,,"5,000.00",5,8,,
0,2,,"5,000.00",3,8,,
1,3,,"5,000.00",5,8,,
1,3,,"5,000.00",2,8,,
1,3,,"5,000.00",4,8,,
0,2,,"5,000.00",4,8,,
1,3,,"5,000.00",5,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",2,8,,
1,3,,"5,000.00",4,8,,
1,3,,"5,000.00",4,8,,
0,2,,"5,000.00",2,8,,
0,2,,"5,000.00",3,8,,
1,3,,"5,000.00",6,7,,
1,3,,"5,000.00",5,7,,
0,2,,"5,000.00",3,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",3,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",5,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",6,7,,
1,3,,"5,000.00",4,7,,
0,2,,"5,000.00",3,7,,
0,2,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",5,7,,
0,1,,"5,000.00",4,7,,
0,1,,"5,000.00",4,7,,
1,3,,"5,000.00",5,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",4,7,,
1,3,,"5,000.00",2,7,,
0,2,,"5,000.00",3,7,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",5,6,,
0,2,,"5,000.00",2,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",3,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",3,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",5,6,,
0,2,,"5,000.00",4,6,,
1,3,,"5,000.00",2,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",3,6,,
1,3,,"5,000.00",3,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",2,6,,
1,3,,"5,000.00",2,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",3,6,,
1,3,,"5,000.00",3,6,,
1,3,,"5,000.00",2,6,,
0,2,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",5,6,,
1,3,,"5,000.00",4,6,,
1,3,,"5,000.00",4,6,,
0,2,,"5,000.00",4,5,,
1,3,,"5,000.00",5,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
0,1,,"5,000.00",2,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
0,2,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",5,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
0,1,,"5,000.00",2,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",4,5,,
1,3,,"5,000.00",5,5,,
1,3,,"5,000.00",4,4,,
1,3,,"5,000.00",3,4,,
1,3,,"5,000.00",4,4,,
1,3,,"5,000.00",4,4,,
1,3,,"5,000.00",4,4,,
0,2,,"4,900.00",2,11,,
0,2,,"4,900.00",3,7,,
1,3,,"4,800.00",2,12,,
0,2,,"4,800.00",3,11,,
1,3,,"4,800.00",3,11,,
1,3,,"4,800.00",3,10,,
1,3,,"4,800.00",4,10,,
1,3,,"4,800.00",4,10,,
1,3,,"4,800.00",2,10,,
1,3,,"4,800.00",2,10,,
1,3,,"4,800.00",5,10,,
1,3,,"4,800.00",4,9,,
1,3,,"4,800.00",5,9,,
1,3,,"4,800.00",4,8,,
0,2,,"4,800.00",3,8,,
1,3,,"4,800.00",4,8,,
0,2,,"4,800.00",2,8,,
0,2,,"4,800.00",4,8,,
1,3,,"4,800.00",5,8,,
0,2,,"4,800.00",3,7,,
1,3,,"4,800.00",4,7,,
0,2,,"4,800.00",4,7,,
1,3,,"4,800.00",4,7,,
0,2,,"4,800.00",3,7,,
1,3,,"4,800.00",2,7,,
1,3,,"4,800.00",4,7,,
1,3,,"4,800.00",4,6,,
1,3,,"4,800.00",4,6,,
0,2,,"4,800.00",2,5,,
1,3,,"4,800.00",3,5,,
1,3,,"4,800.00",4,5,,
0,2,,"4,800.00",4,5,,
0,2,,"4,800.00",3,4,,
1,3,,"4,700.00",5,9,,
1,3,,"4,700.00",4,9,,
1,3,,"4,700.00",5,9,,
1,3,,"4,700.00",2,8,,
1,3,,"4,700.00",4,7,,
1,3,,"4,700.00",4,6,,
1,3,,"4,700.00",3,4,,
0,2,,"4,650.00",2,6,,
1,3,,"4,640.00",4,7,,
1,3,,"4,600.00",5,11,,
1,3,,"4,600.00",4,11,,
0,2,,"4,600.00",2,10,,
1,3,,"4,600.00",4,8,,
1,3,,"4,600.00",2,8,,
0,2,,"4,600.00",4,8,,
0,2,,"4,600.00",4,5,,
1,3,,"4,500.00",5,15,,
1,3,,"4,500.00",3,13,,
1,3,,"4,500.00",4,13,,
1,3,,"4,500.00",2,13,,
1,3,,"4,500.00",4,13,,
1,3,,"4,500.00",4,13,,
1,3,,"4,500.00",3,13,,
1,3,,"4,500.00",4,13,,
1,3,,"4,500.00",3,12,,
1,3,,"4,500.00",6,11,,
1,3,,"4,500.00",5,11,,
1,3,,"4,500.00",4,11,,
1,3,,"4,500.00",4,11,,
1,3,,"4,500.00",4,11,,
1,3,,"4,500.00",4,11,,
0,2,,"4,500.00",5,11,,
1,3,,"4,500.00",4,10,,
1,3,,"4,500.00",4,10,,
1,3,,"4,500.00",4,10,,
1,3,,"4,500.00",4,10,,
1,3,,"4,500.00",4,10,,
1,3,,"4,500.00",5,10,,
0,2,,"4,500.00",3,10,,
1,3,,"4,500.00",5,10,,
1,3,,"4,500.00",4,10,,
1,3,,"4,500.00",3,9,,
1,3,,"4,500.00",4,9,,
0,2,,"4,500.00",3,9,,
0,1,,"4,500.00",2,9,,
1,3,,"4,500.00",3,9,,
1,3,,"4,500.00",4,9,,
1,3,,"4,500.00",5,9,,
1,3,,"4,500.00",4,9,,
1,3,,"4,500.00",3,9,,
1,3,,"4,500.00",4,9,,
1,3,,"4,500.00",4,8,,
0,2,,"4,500.00",4,8,,
1,3,,"4,500.00",5,8,,
0,2,,"4,500.00",4,8,,
0,2,,"4,500.00",5,8,,
1,3,,"4,500.00",2,8,,
1,3,,"4,500.00",4,8,,
1,3,,"4,500.00",2,8,,
1,3,,"4,500.00",4,8,,
1,3,,"4,500.00",3,8,,
1,3,,"4,500.00",3,8,,
1,3,,"4,500.00",2,8,,
1,3,,"4,500.00",2,8,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",3,7,,
0,1,,"4,500.00",2,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",3,7,,
0,2,,"4,500.00",5,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",2,7,,
1,3,,"4,500.00",2,7,,
0,2,,"4,500.00",3,7,,
1,3,,"4,500.00",5,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",4,7,,
1,3,,"4,500.00",3,7,,
1,3,,"4,500.00",4,7,,
0,2,,"4,500.00",3,7,,
1,3,,"4,500.00",5,7,,
1,3,,"4,500.00",4,6,,
1,3,,"4,500.00",4,6,,
1,3,,"4,500.00",4,6,,
1,3,,"4,500.00",4,6,,
1,3,,"4,500.00",4,6,,
0,2,,"4,500.00",2,6,,
1,3,,"4,500.00",4,6,,
0,2,,"4,500.00",2,6,,
1,3,,"4,500.00",4,6,,
1,3,,"4,500.00",4,6,,
1,3,,"4,500.00",4,6,,
0,2,,"4,500.00",2,6,,
1,3,,"4,500.00",5,6,,
1,3,,"4,500.00",4,5,,
1,3,,"4,500.00",5,5,,
1,3,,"4,500.00",4,5,,
1,3,,"4,500.00",4,5,,
1,3,,"4,500.00",5,5,,
1,3,,"4,500.00",3,5,,
1,3,,"4,500.00",5,5,,
1,3,,"4,500.00",4,5,,
1,3,,"4,500.00",3,5,,
1,3,,"4,500.00",4,4,,
1,3,,"4,450.00",5,10,,
1,3,,"4,400.00",4,13,,
1,3,,"4,400.00",4,11,,
1,3,,"4,400.00",2,10,,
1,3,,"4,400.00",5,8,,
1,3,,"4,400.00",2,6,,
0,2,,"4,400.00",3,6,,
0,2,,"4,400.00",4,5,,
1,3,,"4,330.00",5,9,,
1,3,,"4,300.00",5,15,,
1,3,,"4,300.00",5,12,,
1,3,,"4,300.00",2,10,,
1,3,,"4,300.00",6,8,,
0,2,,"4,300.00",4,8,,
1,3,,"4,300.00",5,7,,
1,3,,"4,300.00",4,6,,
0,2,,"4,300.00",4,6,,
1,3,,"4,300.00",5,5,,
0,2,,"4,300.00",4,5,,
0,2,,"4,280.00",3,8,,
1,3,,"4,280.00",5,5,,
0,2,,"4,266.00",5,12,,
1,3,,"4,250.00",5,15,,
1,3,,"4,250.00",2,6,,
0,2,,"4,250.00",4,6,,
1,3,,"4,230.00",4,11,,
1,3,,"4,200.00",4,13,,
1,3,,"4,200.00",3,13,,
0,2,,"4,200.00",2,13,,
1,3,,"4,200.00",2,12,,
1,3,,"4,200.00",3,11,,
1,3,,"4,200.00",4,10,,
1,3,,"4,200.00",4,10,,
1,3,,"4,200.00",5,9,,
0,2,,"4,200.00",4,8,,
0,1,,"4,200.00",2,8,,
1,3,,"4,200.00",3,8,,
0,2,,"4,200.00",4,7,,
1,3,,"4,200.00",4,7,,
1,3,,"4,200.00",4,7,,
1,3,,"4,200.00",5,7,,
1,3,,"4,200.00",4,6,,
0,2,,"4,200.00",4,6,,
0,2,,"4,200.00",4,6,,
0,2,,"4,200.00",4,5,,
1,3,,"4,200.00",4,5,,
0,2,,"4,200.00",2,5,,
1,3,,"4,200.00",4,5,,
1,3,,"4,200.00",4,4,,
1,3,,"4,195.00",4,10,,
0,2,,"4,167.00",3,11,,
1,3,,"4,167.00",4,5,,
1,3,,"4,156.00",4,6,,
1,3,,"4,125.00",5,6,,
1,3,,"4,100.00",3,12,,
1,3,,"4,041.00",5,11,,
1,3,,"4,015.00",5,11,,
1,3,,"4,000.00",3,17,,
1,3,,"4,000.00",3,16,,
1,3,,"4,000.00",5,15,,
1,3,,"4,000.00",4,15,,
1,3,,"4,000.00",2,14,,
1,3,,"4,000.00",5,14,,
1,3,,"4,000.00",5,14,,
1,3,,"4,000.00",4,14,,
1,3,,"4,000.00",4,14,,
1,3,,"4,000.00",4,14,,
1,3,,"4,000.00",4,13,,
1,3,,"4,000.00",2,13,,
1,3,,"4,000.00",4,13,,
0,2,,"4,000.00",2,13,,
1,3,,"4,000.00",2,13,,
0,2,,"4,000.00",2,13,,
1,3,,"4,000.00",4,13,,
1,3,,"4,000.00",4,13,,
1,3,,"4,000.00",4,13,,
1,3,,"4,000.00",4,12,,
0,2,,"4,000.00",2,12,,
1,3,,"4,000.00",2,12,,
1,3,,"4,000.00",2,12,,
1,3,,"4,000.00",4,12,,
1,3,,"4,000.00",2,12,,
1,3,,"4,000.00",5,12,,
1,3,,"4,000.00",4,12,,
1,3,,"4,000.00",4,12,,
1,3,,"4,000.00",2,12,,
1,3,,"4,000.00",3,12,,
1,3,,"4,000.00",2,12,,
1,3,,"4,000.00",4,12,,
0,2,,"4,000.00",2,12,,
1,3,,"4,000.00",4,12,,
1,3,,"4,000.00",4,11,,
1,3,,"4,000.00",4,11,,
0,1,,"4,000.00",2,11,,
0,2,,"4,000.00",2,11,,
1,3,,"4,000.00",2,11,,
1,3,,"4,000.00",3,11,,
1,3,,"4,000.00",2,11,,
0,2,,"4,000.00",3,11,,
0,2,,"4,000.00",4,11,,
1,3,,"4,000.00",2,11,,
1,3,,"4,000.00",4,11,,
1,3,,"4,000.00",4,11,,
0,2,,"4,000.00",2,11,,
1,3,,"4,000.00",2,11,,
1,3,,"4,000.00",2,11,,
1,3,,"4,000.00",2,11,,
0,2,,"4,000.00",4,11,,
1,3,,"4,000.00",2,11,,
1,3,,"4,000.00",5,10,,
0,2,,"4,000.00",2,10,,
0,2,,"4,000.00",3,10,,
1,3,,"4,000.00",2,10,,
1,3,,"4,000.00",2,10,,
1,3,,"4,000.00",4,10,,
1,3,,"4,000.00",3,10,,
0,2,,"4,000.00",2,10,,
0,2,,"4,000.00",2,10,,
1,3,,"4,000.00",3,10,,
0,2,,"4,000.00",3,10,,
1,3,,"4,000.00",2,10,,
1,3,,"4,000.00",3,10,,
0,2,,"4,000.00",4,10,,
1,3,,"4,000.00",4,10,,
0,2,,"4,000.00",4,10,,
0,2,,"4,000.00",2,10,,
1,3,,"4,000.00",5,10,,
1,3,,"4,000.00",2,10,,
1,3,,"4,000.00",4,10,,
1,3,,"4,000.00",3,10,,
1,3,,"4,000.00",5,10,,
1,3,,"4,000.00",4,10,,
0,2,,"4,000.00",4,10,,
1,3,,"4,000.00",4,10,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",2,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",2,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",3,9,,
1,3,,"4,000.00",4,9,,
0,2,,"4,000.00",4,9,,
1,3,,"4,000.00",3,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",3,9,,
1,3,,"4,000.00",2,9,,
1,3,,"4,000.00",5,9,,
1,3,,"4,000.00",4,9,,
0,2,,"4,000.00",2,9,,
1,3,,"4,000.00",2,9,,
1,3,,"4,000.00",3,9,,
1,3,,"4,000.00",5,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",2,9,,
1,3,,"4,000.00",6,9,,
1,3,,"4,000.00",5,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",3,9,,
0,2,,"4,000.00",2,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
0,2,,"4,000.00",4,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",5,9,,
1,3,,"4,000.00",3,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",2,9,,
0,2,,"4,000.00",2,9,,
1,3,,"4,000.00",4,9,,
1,3,,"4,000.00",3,9,,
1,3,,"4,000.00",3,8,,
1,3,,"4,000.00",3,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",3,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",6,8,,
1,3,,"4,000.00",4,8,,
0,2,,"4,000.00",3,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",3,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",4,8,,
0,2,,"4,000.00",4,8,,
1,3,,"4,000.00",2,8,,
0,2,,"4,000.00",2,8,,
0,2,,"4,000.00",4,8,,
1,3,,"4,000.00",2,8,,
1,3,,"4,000.00",3,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",3,8,,
0,2,,"4,000.00",4,8,,
0,2,,"4,000.00",3,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",4,8,,
0,2,,"4,000.00",2,8,,
0,2,,"4,000.00",2,8,,
0,2,,"4,000.00",4,8,,
1,3,,"4,000.00",6,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",5,8,,
1,3,,"4,000.00",4,8,,
0,2,,"4,000.00",3,8,,
0,2,,"4,000.00",4,8,,
0,2,,"4,000.00",4,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",4,8,,
1,3,,"4,000.00",6,8,,
1,3,,"4,000.00",5,7,,
1,3,,"4,000.00",3,7,,
1,3,,"4,000.00",3,7,,
0,2,,"4,000.00",2,7,,
1,3,,"4,000.00",4,7,,
0,2,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",3,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",5,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
0,2,,"4,000.00",2,7,,
0,2,,"4,000.00",4,7,,
1,3,,"4,000.00",3,7,,
1,3,,"4,000.00",5,7,,
1,3,,"4,000.00",5,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",5,7,,
0,2,,"4,000.00",2,7,,
1,3,,"4,000.00",5,7,,
1,3,,"4,000.00",4,7,,
0,1,,"4,000.00",2,7,,
1,3,,"4,000.00",2,7,,
1,3,,"4,000.00",4,7,,
0,2,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
0,2,,"4,000.00",3,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",5,7,,
0,1,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
1,3,,"4,000.00",4,7,,
0,2,,"4,000.00",4,7,,
0,2,,"4,000.00",2,7,,
1,3,,"4,000.00",4,7,,
0,2,,"4,000.00",2,7,,
1,3,,"4,000.00",5,7,,
1,3,,"4,000.00",2,7,,
1,3,,"4,000.00",4,6,,
0,2,,"4,000.00",2,6,,
1,3,,"4,000.00",5,6,,
0,2,,"4,000.00",2,6,,
0,2,,"4,000.00",4,6,,
0,2,,"4,000.00",4,6,,
1,3,,"4,000.00",3,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",5,6,,
0,2,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,1,,"4,000.00",3,6,,
0,1,,"4,000.00",4,6,,
1,3,,"4,000.00",5,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,2,,"4,000.00",3,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,2,,"4,000.00",3,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,2,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,1,,"4,000.00",4,6,,
0,1,,"4,000.00",2,6,,
1,3,,"4,000.00",2,6,,
0,2,,"4,000.00",3,6,,
0,2,,"4,000.00",3,6,,
0,2,,"4,000.00",2,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,2,,"4,000.00",4,6,,
0,2,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,2,,"4,000.00",3,6,,
0,1,,"4,000.00",4,6,,
1,3,,"4,000.00",4,6,,
0,2,,"4,000.00",4,6,,
1,3,,"4,000.00",5,6,,
0,2,,"4,000.00",4,6,,
1,3,,"4,000.00",3,5,,
1,3,,"4,000.00",4,5,,
1,3,,"4,000.00",4,5,,
1,3,,"4,000.00",4,5,,
0,2,,"4,000.00",2,5,,
1,3,,"4,000.00",2,5,,
1,3,,"4,000.00",4,5,,
1,3,,"4,000.00",2,5,,
1,3,,"4,000.00",4,5,,
1,3,,"4,000.00",4,5,,
1,3,,"4,000.00",3,5,,
1,3,,"4,000.00",4,5,,
1,3,,"4,000.00",2,5,,
1,3,,"4,000.00",4,5,,
0,2,,"4,000.00",4,5,,
1,3,,"4,000.00",3,5,,
